datetime,station,date,day_of_year,station_id,flow,st_max_temp,st_min_temp,st_mean_temp,st_heat_deg_days,st_cool_deg_days,st_total_rain,st_total_snow,st_total_precip,st_total_snow_on_ground,st_dir_of_max_gust_10sdeg,st_spd_of_max_gust_kmh,era5_6am_t2m,era5_6am_evabs,era5_6am_evavt,era5_6am_lai_lv,era5_6am_ro,era5_6am_es,era5_6am_smlt,era5_6am_stl1,era5_6am_ssro,era5_6am_sp,era5_6am_sro,era5_6am_e,era5_6am_tp,era5_6am_swvl1,era5_noon_t2m,era5_noon_evavt,era5_noon_ro,era5_noon_sd,era5_noon_es,era5_noon_sf,era5_noon_smlt,era5_noon_stl1,era5_noon_ssr,era5_noon_e,era5_noon_tp
5/13/2013,07SB013,5/13/2013,133,2,0.326,9.5,1,5.3,12.7,0,0,0,0,0,,,274.8224073,-1.83E-07,0.000150209,0.849714651,0.000391276,1.35E-05,0.000431984,273.9296406,1.77E-05,96658.13664,0.000373823,-6.69E-05,0.007971731,0.347474671,276.6949645,0.000172183,0.000431309,0.001526947,1.37E-05,1.86E-09,0.000698219,275.407719,2728225.144,-0.000362443,0.008189848
5/14/2013,07SB013,5/14/2013,134,2,0.322,10,-1.5,4.3,13.7,0,0,0,0,0,,,273.4954102,-1.84E-05,-1.58E-06,0.852259328,1.94E-05,6.65E-07,6.56E-05,273.6256628,1.77E-05,97677.27508,1.68E-06,-6.91E-05,5.39E-06,0.33165377,277.6855515,-2.32E-05,3.37E-05,0.000997084,-7.75E-06,2.21E-06,0.000222964,277.608314,6483082.116,-0.000355869,7.17E-06
5/15/2013,07SB013,5/15/2013,135,2,0.317,13.5,3,8.3,9.7,0,0,0,0,0,,,274.9348611,-5.34E-05,2.35E-05,0.854767733,2.43E-05,-6.65E-07,8.56E-05,274.396865,1.79E-05,97908.2759,6.38E-06,-0.00017289,0.000432332,0.323303805,280.5024969,7.29E-05,3.85E-05,0.000449189,-1.99E-06,1.86E-09,0.000236522,279.3606824,8888772.42,-0.000480099,0.000426152
5/16/2013,07SB013,5/16/2013,136,2,0.314,18,2.5,10.3,7.7,0,0,0,0,0,,,275.8926411,-5.89E-05,6.53E-05,0.857620757,2.08E-05,1.82E-06,5.49E-05,275.7184742,1.80E-05,97819.32664,2.63E-06,-0.000107285,0.00013085,0.314020533,281.9151252,8.38E-05,3.25E-05,0.000165646,2.12E-06,1.86E-09,0.000113264,281.1427443,9038651.649,-0.000474149,0.000135397
5/17/2013,07SB013,5/17/2013,137,2,0.314,14,3,8.5,9.5,0,0,0,0,0,,,274.7386586,-6.19E-05,4.98E-05,0.860358896,1.85E-05,1.94E-07,1.86E-05,274.9990559,1.81E-05,98541.82582,2.81E-07,-0.000140019,2.07E-07,0.306872632,281.1648315,5.45E-05,2.96E-05,6.67E-05,9.47E-08,1.86E-09,3.70E-05,281.1210352,9469119.419,-0.000533408,3.76E-07
5/18/2013,07SB013,5/18/2013,138,2,0.312,21,6.5,13.8,4.2,0,0,0,0,0,,,277.7718119,-9.57E-05,-6.89E-05,0.863181594,1.85E-05,-6.73E-07,7.89E-06,276.3979673,1.83E-05,98369.31344,1.86E-09,-0.000454081,0,0.295388245,283.6993755,-7.46E-05,2.94E-05,2.58E-05,-1.03E-06,1.86E-09,1.74E-05,281.34646,9078181.111,-0.000954216,0
5/19/2013,07SB013,5/19/2013,139,2,0.308,16.5,8,12.3,5.7,0,0.8,0,0.8,0.8,,,279.0870601,-0.000110472,3.24E-06,0.865919781,1.85E-05,-8.97E-08,4.50E-06,277.5765614,1.85E-05,98282.11419,1.86E-09,-0.000433822,0,0.28355544,284.4029388,9.57E-06,2.95E-05,8.27E-06,-1.45E-07,1.86E-09,7.46E-06,282.6987632,9646322.108,-0.000975593,0
5/20/2013,07SB013,5/20/2013,140,2,0.306,8,0.5,4.3,13.7,0,0,0,0,0,,,274.6684693,-9.03E-05,8.84E-06,0.868742477,1.87E-05,1.49E-08,1.24E-06,276.4309508,1.87E-05,99591.86395,1.86E-09,-0.0003285,0,0.275007044,277.8176144,-0.000126084,2.95E-05,3.62E-06,-6.47E-08,1.86E-09,1.33E-06,279.6725477,9637914.142,-0.000849083,0
5/21/2013,07SB013,5/21/2013,141,2,0.296,9.5,-0.5,4.5,13.5,0,2.2,0.6,2.8,2.8,,,272.364537,-7.72E-05,-0.000132704,0.871492708,1.87E-05,-2.25E-08,0,273.9089908,1.88E-05,100736.6461,1.86E-09,-0.000427999,0,0.269169667,278.9191772,-0.000149496,2.97E-05,1.23E-06,-6.47E-08,1.86E-09,3.07E-07,279.8536419,9979976.127,-0.00085983,9.39E-07
5/22/2013,07SB013,5/22/2013,142,2,0.29,8.5,0,4.3,13.7,0,0,0,0,0,,,274.555791,-6.06E-05,-7.45E-05,0.874309406,2.32E-05,-3.89E-07,4.15E-07,275.3343435,1.90E-05,100635.0453,4.08E-06,-0.000424108,0.000659322,0.266942007,277.5012293,-0.000120734,3.56E-05,0.000146314,-2.66E-06,0.000199619,2.08E-05,276.8922399,3380392.64,-0.000674641,0.00078876
5/23/2013,07SB013,5/23/2013,143,2,0.288,18.5,1,9.8,8.2,0,0,0,0,0,,,275.0439218,-5.57E-05,-2.57E-05,0.877053579,1.92E-05,-1.29E-06,1.68E-05,274.9319135,1.91E-05,99864.47509,3.37E-07,-0.000245203,0,0.266248679,283.1479385,-2.28E-05,3.10E-05,5.18E-05,-2.47E-06,1.86E-09,4.65E-05,280.7704238,9525941.787,-0.000655829,0
5/24/2013,07SB013,5/24/2013,144,2,0.286,23.5,3,13.3,4.7,0,0,0,0,0,,,279.0258023,-8.83E-05,0.000165363,0.879815897,1.95E-05,1.64E-07,1.17E-05,277.5306523,1.92E-05,99364.51027,1.86E-09,-0.000150809,0,0.257219217,286.4521732,0.000218125,3.07E-05,4.99E-06,1.21E-07,1.86E-09,1.68E-05,283.2400686,9866707.766,-0.000604038,0
5/25/2013,07SB013,5/25/2013,145,2,0.279,21.5,10,15.8,2.2,0,0.6,0,0.6,0.6,,,280.62302,-0.000134236,3.86E-05,0.882614487,1.94E-05,1.49E-08,6.91E-07,278.8037568,1.94E-05,99117.29925,1.86E-09,-0.000380278,1.04E-06,0.245703668,289.7312414,4.33E-05,3.07E-05,0,-8.73E-11,1.86E-09,1.26E-06,286.0862446,10433377.56,-0.000924437,9.39E-07
5/26/2013,07SB013,5/26/2013,146,2,0.276,19.5,8,13.8,4.2,0,0,0,0,0,,,280.6165697,-0.000128319,6.89E-05,0.885406998,1.94E-05,1.49E-08,0,279.8183533,1.95E-05,99176.46645,1.86E-09,-0.00036162,9.64E-06,0.23564632,288.2075807,7.96E-05,3.09E-05,0,-8.73E-11,1.86E-09,2.35E-07,285.216628,9787913.691,-0.000900056,1.09E-05
5/27/2013,07SB013,5/27/2013,147,2,0.274,14,6,10,8,0,0,0,0,0,,,277.5603362,-0.000102486,2.23E-05,0.888211613,1.94E-05,1.49E-08,0,278.3642945,1.96E-05,98969.086,1.86E-09,-0.00032919,0,0.22763319,284.442797,2.82E-05,3.10E-05,0,-8.73E-11,1.86E-09,-1.86E-09,283.7725399,9942222.868,-0.000795926,0
5/28/2013,07SB013,5/28/2013,148,2,0.274,13,5,9,9,0,0,0,0,0,,,277.2662184,-9.14E-05,4.40E-06,0.890973929,2.04E-05,1.49E-08,0,277.7857874,1.98E-05,98328.18909,7.28E-07,-0.000301286,8.55E-05,0.222702575,280.9606629,8.69E-06,3.91E-05,0,-8.73E-11,1.86E-09,-1.86E-09,280.7429623,7084196.902,-0.000697023,0.001023868
5/29/2013,07SB013,5/29/2013,149,2,0.278,14,6,10,8,0,0,0,0,0,,,278.5587674,-4.00E-05,7.84E-06,0.893796684,2.02E-05,1.49E-08,0,278.1481014,1.98E-05,98556.19298,2.25E-07,-0.000181032,4.44E-05,0.230711075,282.2172036,1.03E-05,3.19E-05,0,-8.73E-11,1.86E-09,-1.86E-09,281.3039061,4904298.722,-0.00045329,5.33E-05
5/30/2013,07SB013,5/30/2013,150,2,0.279,17,5,11,7,0,0,0,0,0,,,276.0201558,-6.17E-05,4.18E-06,0.896534873,2.01E-05,1.49E-08,0,276.4261641,2.00E-05,99112.34768,1.86E-09,-0.000201705,1.04E-06,0.227039069,282.5728168,1.91E-06,3.16E-05,0,-8.73E-11,1.86E-09,-1.86E-09,282.5483856,9141782.059,-0.000626783,9.39E-07
5/31/2013,07SB013,5/31/2013,151,2,0.278,20,5,12.5,5.5,0,0,0,0,0,,,277.8095595,-0.000112569,4.26E-06,0.899309206,2.01E-05,1.49E-08,0,277.4895238,2.01E-05,99537.44142,1.86E-09,-0.000324719,1.04E-06,0.218611799,286.574925,1.06E-05,3.18E-05,0,-8.73E-11,1.86E-09,-1.86E-09,284.7903067,10985385.15,-0.000818743,1.88E-06
6/1/2013,07SB013,6/1/2013,152,2,0.274,24,8,16,2,0,0,0,0,0,,,281.2132396,-0.000136917,1.01E-05,0.902077567,2.02E-05,1.49E-08,0,279.6537737,2.02E-05,99157.78056,1.86E-09,-0.000415109,1.04E-06,0.208989361,286.388657,1.84E-05,3.20E-05,0,-8.73E-11,1.86E-09,-1.86E-09,284.4649933,9189790.294,-0.000908257,9.39E-07
6/2/2013,07SB013,6/2/2013,153,2,0.27,16,12,14,4,0,0,0,0,0,,,282.4934613,-0.000148425,8.53E-06,0.904839881,2.05E-05,1.49E-08,0,280.4771078,2.04E-05,98780.42975,1.86E-09,-0.00043661,0,0.200774357,287.7751589,1.37E-05,3.22E-05,0,-8.73E-11,1.86E-09,-1.86E-09,286.1272677,8793488.459,-0.000883835,9.18E-06
6/3/2013,07SB013,6/3/2013,154,2,0.276,12,6,9,9,0,0,0,0,0,,,277.3480586,-5.02E-05,9.76E-05,0.907638405,2.07E-05,1.49E-08,0,278.6332953,2.05E-05,99523.67424,2.25E-07,-0.000143164,3.24E-05,0.201293489,283.3739745,0.000106258,3.26E-05,0,-8.73E-11,1.86E-09,-1.86E-09,283.0830352,6786793.128,-0.000440227,3.33E-05
6/4/2013,07SB013,6/4/2013,155,2,0.281,18,6,12,6,0,0,0,0,0,,,278.2985789,-6.07E-05,2.18E-05,0.910437031,2.07E-05,1.49E-08,0,278.623565,2.06E-05,98570.10788,1.86E-09,-0.000171234,5.18E-06,0.198351729,283.7643661,4.58E-05,3.26E-05,0,-8.73E-11,1.86E-09,-1.86E-09,283.6136751,8495726.178,-0.000444572,1.28E-05
6/5/2013,07SB013,6/5/2013,156,2,0.282,22.5,8,15.3,2.7,0,4,0,4,4,,,280.1838781,-9.30E-05,5.93E-05,0.91320539,2.07E-05,1.49E-08,0,279.7221686,2.07E-05,97677.08215,1.86E-09,-0.000223067,1.04E-07,0.193673758,287.1813736,7.85E-05,3.28E-05,0,-8.73E-11,1.86E-09,-1.86E-09,285.9639183,10372706.04,-0.000660654,9.39E-07
6/6/2013,07SB013,6/6/2013,157,2,0.289,18,7,12.5,5.5,0,11.2,0,11.2,11.2,,,280.2572139,-6.36E-05,2.16E-05,0.916028182,2.13E-05,1.49E-08,0,279.9024485,2.09E-05,97539.32114,3.37E-07,-0.000182247,6.19E-05,0.192856984,283.6530244,2.61E-05,3.97E-05,0,-8.73E-11,1.86E-09,-1.86E-09,283.0616322,4923369.15,-0.000404774,0.001105839
6/7/2013,07SB013,6/7/2013,158,2,0.327,10.5,10,10.3,7.7,0,7.4,0,7.4,7.4,,,279.9233112,0,0.000443318,0.918772321,0.000130315,1.49E-08,0,279.6023166,2.10E-05,97617.82094,0.000109172,0.000175453,0.011686472,0.3298622,280.0078616,0.000635594,0.000171468,0,-8.73E-11,1.86E-09,-1.86E-09,280.017762,3702070.847,-0.000262692,0.014456782
6/8/2013,07SB013,6/8/2013,159,2,0.336,11.5,4,7.8,10.2,0,0,0,0,0,,,276.3187923,-5.72E-06,0.000143948,0.921558837,3.25E-05,1.49E-08,0,276.8763568,2.11E-05,98777.9218,1.12E-05,-0.000276556,0.001218665,0.313615575,280.2354784,0.000125277,4.53E-05,0,-8.73E-11,1.86E-09,-1.86E-09,280.6531886,6705224.287,-0.000725356,0.001209691
6/9/2013,07SB013,6/9/2013,160,2,0.331,13,4,8.5,9.5,0,0,0,0,0,,,276.7465707,-0.000105492,-1.35E-05,0.924333194,2.12E-05,1.49E-08,0,277.4103786,2.13E-05,99388.11485,1.86E-09,-0.000352457,2.07E-06,0.289555465,279.5995672,-4.27E-05,3.37E-05,0,-8.73E-11,1.86E-09,-1.86E-09,281.0949882,9082757.647,-0.000788297,1.88E-06
6/10/2013,07SB013,6/10/2013,161,2,0.321,14.5,5.5,10,8,0,0,0,0,0,,,277.3713455,-0.000128869,-4.41E-06,0.927107646,2.15E-05,1.49E-08,0,277.7351849,2.14E-05,99407.36638,1.86E-09,-0.000400867,2.07E-06,0.274775156,282.978944,-3.99E-05,3.38E-05,0,-8.73E-11,1.86E-09,-1.86E-09,282.6427739,11698615.55,-0.000995,1.88E-06
6/11/2013,07SB013,6/11/2013,162,2,0.32,12.5,6,9.3,8.7,0,0.8,0,0.8,0.8,,,278.3037116,-7.60E-05,3.04E-05,0.929924296,2.41E-05,1.49E-08,0,278.6473878,2.15E-05,99438.49139,2.57E-06,-0.000305233,0.000325516,0.265035044,280.7785327,4.94E-05,3.68E-05,0,-8.73E-11,1.86E-09,-1.86E-09,280.5465402,4364752.031,-0.000502379,0.000336279
6/12/2013,07SB013,6/12/2013,163,2,0.326,20.5,6,13.3,4.7,0,1.8,0,1.8,1.8,,,281.2611525,-5.42E-05,4.14E-05,0.932710741,3.17E-05,1.49E-08,0,279.5402098,2.17E-05,99469.65471,9.96E-06,-0.000165687,0.001309525,0.276791681,286.8119003,5.36E-05,4.54E-05,0,-8.73E-11,1.86E-09,-1.86E-09,284.3669948,7840436.847,-0.000674567,0.00139386
6/13/2013,07SB013,6/13/2013,164,2,0.332,24,7.5,15.8,2.2,0,4,0,4,4,,,281.5504435,-0.000104236,2.38E-05,0.93546102,2.40E-05,1.49E-08,0,280.7115048,2.18E-05,99070.18753,2.24E-06,-0.000248128,0.000318057,0.26985722,289.3033175,3.62E-05,3.69E-05,0,-8.73E-11,1.86E-09,-1.86E-09,286.8550577,10410994.52,-0.000826578,0.000325208
6/14/2013,07SB013,6/14/2013,165,2,0.334,21,8,14.5,3.5,0,2.6,0,2.6,2.6,,,283.7019555,-0.000162458,2.25E-05,0.93822932,2.20E-05,1.49E-08,0,281.581921,2.19E-05,98781.53049,1.86E-09,-0.00039463,0,0.254860027,290.2644058,4.62E-05,3.50E-05,0,-8.73E-11,1.86E-09,-1.86E-09,287.1923422,10560178.09,-0.000948413,5.96E-05
6/15/2013,07SB013,6/15/2013,166,2,0.346,15.5,12,13.8,4.2,0,0.8,0,0.8,0.8,,,283.5309514,-3.87E-05,0.000293079,0.9410642,5.06E-05,1.49E-08,0,281.9358419,2.21E-05,98767.34059,2.83E-05,-0.00023303,0.003749657,0.279124343,284.2558617,0.000445722,8.28E-05,0,-8.73E-11,1.86E-09,-1.86E-09,282.4958851,3319966.069,-0.000612914,0.006061438
6/16/2013,07SB013,6/16/2013,167,2,0.359,20.5,7.5,14,4,0,0,0,0,0,,,281.5269571,-5.84E-06,3.55E-05,0.943040754,2.90E-05,1.49E-08,0,280.4584712,2.22E-05,99238.21798,6.71E-06,-0.000128096,0.000949097,0.302924908,285.4399325,3.75E-05,4.35E-05,0,-8.73E-11,1.86E-09,-1.86E-09,285.0855112,8488648.687,-0.000721414,0.001096884
6/17/2013,07SB013,6/17/2013,168,2,0.365,22,7,14.5,3.5,0,0,0,0,0,,,280.1177181,-7.72E-05,2.21E-05,0.945095863,2.25E-05,1.49E-08,0,280.3407185,2.24E-05,98551.63055,1.86E-09,-0.000216278,1.71E-05,0.285935392,288.6835704,4.21E-05,3.54E-05,0,-8.73E-11,1.86E-09,-1.86E-09,286.1596425,10905219.81,-0.000769973,1.81E-05
6/18/2013,07SB013,6/18/2013,169,2,0.369,22,11.5,16.8,1.2,0,0.4,0,0.4,0.4,,,284.1635533,-0.000121683,4.32E-05,0.947114667,2.25E-05,1.49E-08,0,282.3099197,2.25E-05,99217.33279,1.86E-09,-0.000326899,8.39E-06,0.27055519,289.6482286,7.23E-05,3.65E-05,0,-8.73E-11,1.86E-09,-1.86E-09,287.3550783,10744140.2,-0.000958021,0.000137837
6/19/2013,07SB013,6/19/2013,170,2,0.373,17.5,7,12.3,5.7,0,1,0,1,1,,,281.7144279,-0.000176966,9.68E-07,0.949133501,2.25E-05,1.49E-08,0,281.9094211,2.26E-05,99526.92427,1.86E-09,-0.000507597,1.04E-07,0.256110571,285.1495671,-2.53E-05,3.58E-05,0,-8.73E-11,1.86E-09,-1.86E-09,286.3246654,11921705.21,-0.001109899,2.63E-07
6/20/2013,07SB013,6/20/2013,171,2,0.379,23.5,9,16.3,1.7,0,0,0,0,0,,,282.919201,-0.000121079,-2.71E-05,0.951194659,2.25E-05,1.49E-08,0,282.1173124,2.28E-05,99118.82197,1.86E-09,-0.000418283,0,0.244522353,290.0328509,-2.86E-05,3.67E-05,0,-8.73E-11,1.86E-09,-1.86E-09,288.2644983,11541651.22,-0.001033458,9.05E-05
6/21/2013,07SB013,6/21/2013,172,2,0.386,24,11,17.5,0.5,0,0,0,0,0,,,285.5778175,-0.000148419,2.74E-05,0.953189344,2.30E-05,1.49E-08,0,283.7083257,2.29E-05,99124.51489,1.86E-09,-0.000357397,0,0.234815698,290.9372303,3.50E-05,3.62E-05,0,-8.73E-11,1.86E-09,-1.86E-09,289.7266535,12812000.42,-0.001019651,0
6/22/2013,07SB013,6/22/2013,173,2,0.384,24,11,17.5,0.5,0,0,0,0,0,,,285.0695006,-0.000156148,-1.30E-05,0.955190059,2.30E-05,1.49E-08,0,283.9700261,2.30E-05,98430.1782,1.86E-09,-0.000440943,4.14E-07,0.222854853,290.2319617,-2.80E-05,3.63E-05,0,-8.73E-11,1.86E-09,-1.86E-09,289.667312,12547718.6,-0.00111092,9.39E-07
6/23/2013,07SB013,6/23/2013,174,2,0.383,29,13,21,0,3,0,0,0,0,,,286.2049148,-0.000171945,-5.02E-05,0.957347907,2.30E-05,1.49E-08,0,284.7517396,2.31E-05,97994.63366,1.86E-09,-0.000560175,0,0.212135319,293.5262462,-5.96E-05,3.65E-05,0,-8.73E-11,1.86E-09,-1.86E-09,291.2195917,10597933.72,-0.001174442,4.45E-06
6/24/2013,07SB013,6/24/2013,175,2,0.383,30.5,16,23.3,0,5.3,0,0,0,0,,,287.8484182,-0.000168206,-5.39E-05,0.959372811,2.31E-05,1.49E-08,0,285.8054621,2.31E-05,97770.04457,1.86E-09,-0.000502105,4.14E-07,0.202878579,294.4622296,-6.45E-05,3.66E-05,0,-8.73E-11,1.86E-09,-1.86E-09,293.0079344,12023822.46,-0.001186963,5.63E-07
6/25/2013,07SB013,6/25/2013,176,2,0.371,26.5,16.5,21.5,0,3.5,0,0,0,0,,,289.0398381,-0.000180936,-5.12E-05,0.961337254,2.33E-05,1.49E-08,0,287.5136453,2.32E-05,97911.71799,1.86E-09,-0.0005193,2.59E-06,0.192130204,293.0564105,-8.39E-05,3.66E-05,0,-8.73E-11,1.86E-09,-1.86E-09,292.8726827,10820163.77,-0.001122277,5.33E-06
6/26/2013,07SB013,6/26/2013,177,2,0.357,21,15,18,0,0,0,0,0,0,,,287.3712389,-0.000116424,6.50E-05,0.963356101,2.43E-05,1.49E-08,0,287.8958615,2.32E-05,98410.66566,1.01E-06,-0.000346798,0.000152813,0.187523762,289.7356575,2.06E-05,3.75E-05,0,-8.73E-11,1.86E-09,-1.86E-09,290.4244622,10381992.07,-0.000850961,0.000138101
6/27/2013,07SB013,6/27/2013,178,2,0.35,24.5,14,19.3,0,1.3,0,0,0,0,,,285.6488056,-0.000128149,-0.000193375,0.965387036,2.33E-05,1.49E-08,0,286.1404971,2.32E-05,98592.1258,1.86E-09,-0.000583194,0,0.182165158,292.4665162,-0.000253217,3.66E-05,0,-8.73E-11,1.86E-09,-1.86E-09,292.7078724,12257775.47,-0.001200155,0
6/28/2013,07SB013,6/28/2013,179,2,0.343,27.5,12,19.8,0,1.8,0,0,0,0,,,287.9715229,-0.000152931,-0.000252329,0.967442161,2.33E-05,1.49E-08,0,287.8408953,2.32E-05,99087.3047,1.86E-09,-0.000612726,0,0.174945732,293.7531446,-0.000327517,3.65E-05,0,-8.73E-11,1.86E-09,-1.86E-09,294.8148163,12903812.54,-0.001267398,0
6/29/2013,07SB013,6/29/2013,180,2,0.338,25,13,19,0,1,0,0,0,0,,,287.8644841,-0.000127803,-0.000214403,0.96946102,2.31E-05,1.49E-08,0,288.3123265,2.32E-05,99121.32896,1.86E-09,-0.000514581,1.45E-06,0.168529236,293.9216495,-0.000298345,3.65E-05,0,-8.73E-11,1.86E-09,-1.86E-09,295.0481707,12151359.71,-0.001132252,3.28E-06
6/30/2013,07SB013,6/30/2013,181,2,0.331,27.5,14,20.8,0,2.8,0,0,0,0,,,288.6535542,-0.000141409,-0.000267485,0.971485915,2.31E-05,1.49E-08,0,289.5668049,2.32E-05,98682.75631,1.86E-09,-0.000615351,0,0.162678022,294.6718883,-0.000364995,3.65E-05,0,-8.73E-11,1.86E-09,-1.86E-09,295.4358665,11330821.29,-0.001226587,9.58E-07
7/1/2013,07SB013,7/1/2013,182,2,0.317,23,15.5,19.3,0,1.3,0,0,0,0,,,288.4054265,-0.000125021,-0.000260475,0.973528888,2.31E-05,1.49E-08,0,289.8197535,2.32E-05,98882.66014,1.86E-09,-0.00060431,0,0.158107339,291.6996973,-0.000440143,3.65E-05,0,-8.73E-11,1.86E-09,-1.86E-09,295.1762865,11520180.51,-0.001270738,1.13E-07
7/2/2013,07SB013,7/2/2013,183,2,0.316,23.5,16.5,20,0,2,5.6,0,5.6,5.6,,,290.7607734,-0.000156561,-0.000626724,0.975602132,2.41E-05,1.49E-08,0,290.5273601,2.32E-05,97744.30562,9.52E-07,-0.001094713,0.000177367,0.153897748,290.1149389,-0.000715335,6.44E-05,0,-8.73E-11,1.86E-09,-1.86E-09,291.2235889,6983654.547,-0.001536937,0.004216688
7/3/2013,07SB013,7/3/2013,184,2,0.312,23.5,15,19.3,0,1.3,7.4,0,7.4,7.4,,,289.0284947,-0.0001766,-0.000488175,0.977614952,2.31E-05,1.49E-08,0,288.914844,2.32E-05,97218.04769,1.86E-09,-0.001054718,0,0.186734704,293.8411454,-0.000666865,3.64E-05,0,-8.73E-11,1.86E-09,-1.86E-09,294.1219969,11427334.18,-0.001817486,1.58E-06
7/4/2013,07SB013,7/4/2013,185,2,0.311,20.5,13,16.8,1.2,0,0.2,0,0.2,0.2,,,286.3890809,-2.22E-05,-0.000265131,0.979621684,4.49E-05,1.49E-08,0,288.0528266,2.32E-05,97958.75154,2.18E-05,-0.000919837,0.003792131,0.21328324,288.4342582,-0.000388507,6.10E-05,0,-8.73E-11,1.86E-09,-1.86E-09,290.2418838,5782422.96,-0.001531525,0.004144133
7/5/2013,07SB013,7/5/2013,186,2,0.302,19,13.5,16.3,1.7,0,0,0,0,0,,,286.0949654,-6.90E-05,-0.000443627,0.981652575,2.34E-05,1.49E-08,0,288.020683,2.31E-05,98664.02508,3.37E-07,-0.000674913,6.89E-05,0.209913493,287.8933585,-0.000819796,3.70E-05,0,-8.73E-11,1.86E-09,-1.86E-09,290.3819598,7072444.391,-0.001404931,7.80E-05
7/6/2013,07SB013,7/6/2013,187,2,0.297,20,10.5,15.3,2.7,0,0,0,0,0,,,285.4508963,-0.000123949,-0.000857029,0.983647295,2.31E-05,1.49E-08,0,286.9378503,2.31E-05,99055.73912,1.86E-09,-0.001257115,0,0.198973606,290.7834307,-0.001208773,3.65E-05,0,-8.73E-11,1.86E-09,-1.86E-09,292.5088975,11979186.01,-0.002184038,0
7/7/2013,07SB013,7/7/2013,188,2,0.29,20.5,9.5,15,3,0,0,0,0,0,,,286.7852203,-0.000109699,-0.000474435,0.98569037,2.31E-05,1.49E-08,0,287.6402422,2.31E-05,98618.43286,1.86E-09,-0.00077444,0,0.186281363,292.1605584,-0.000663012,3.65E-05,0,-8.73E-11,1.86E-09,-1.86E-09,293.8349622,11080747.84,-0.001442328,1.24E-06
7/8/2013,07SB013,7/8/2013,189,2,0.283,24.5,10.5,17.5,0.5,0,0,0,0,0,,,286.8309019,-8.20E-05,-0.00042515,0.987763575,2.31E-05,1.49E-08,0,288.3829299,2.31E-05,98385.25083,1.86E-09,-0.00065035,7.05E-06,0.176446651,293.3896466,-0.000594262,3.65E-05,0,-8.73E-11,1.86E-09,-1.86E-09,295.2782544,11089215.57,-0.001338524,7.64E-06
7/9/2013,07SB013,7/9/2013,190,2,0.274,24.5,11.5,18,0,0,0,0,0,0,,,288.6514399,-0.000114734,-0.000546882,0.989830776,2.31E-05,1.49E-08,0,289.8574577,2.30E-05,98246.85712,1.86E-09,-0.000855034,0,0.167155306,294.1890347,-0.00072908,3.64E-05,0,-8.73E-11,1.86E-09,-1.86E-09,295.5046549,11925489.81,-0.001517793,9.39E-07
7/10/2013,07SB013,7/10/2013,191,2,0.266,22.5,15.5,19,0,1,0.6,0,0.6,0.6,,,290.0633755,-0.000158353,-0.000797134,0.991807317,2.32E-05,1.49E-08,0,291.0709672,2.30E-05,97770.80399,1.86E-09,-0.001234263,8.60E-06,0.156969906,292.0533491,-0.00093863,3.82E-05,0,-8.73E-11,1.86E-09,-1.86E-09,294.4579899,9071749.556,-0.001720951,0.000386827
7/11/2013,07SB013,7/11/2013,192,2,0.255,20.5,11,15.8,2.2,0,0.2,0,0.2,0.2,,,287.2335671,-5.62E-05,-0.000488676,0.993886555,2.41E-05,1.49E-08,0,290.0408424,2.30E-05,97524.40476,9.52E-07,-0.000716895,0.000199123,0.195639638,290.3940451,-0.000780001,3.92E-05,0,-8.73E-11,1.86E-09,-1.86E-09,293.0873849,8420318.443,-0.001395061,0.000500853
7/12/2013,07SB013,7/12/2013,193,2,0.252,10.5,10,10.3,7.7,0,15,0,15,15,,,281.2727031,-2.06E-05,-0.001719319,0.995869141,4.23E-05,1.49E-08,0,286.5897215,2.30E-05,97209.35757,1.94E-05,-0.002263506,0.003165243,0.241666124,281.6058296,-0.002736592,8.39E-05,0,-8.73E-11,1.86E-09,-1.86E-09,285.5395515,2536732.749,-0.00373767,0.007583217
7/13/2013,07SB013,7/13/2013,194,2,0.269,14,8.5,11.3,6.7,0,1.6,0,1.6,1.6,,,282.4159384,-7.60E-07,-0.000940085,0.997906168,6.07E-05,1.49E-08,0,284.5360712,2.30E-05,98823.73742,3.76E-05,-0.001687236,0.005103311,0.309688654,284.5042463,-0.001412408,7.77E-05,0,-8.73E-11,1.86E-09,-1.86E-09,286.6388993,6257017.562,-0.002822651,0.005449323
7/14/2013,07SB013,7/14/2013,195,2,0.261,19.5,9,14.3,3.7,0,0,0,0,0,,,284.3396877,-8.09E-05,-0.000617664,0.999949144,2.35E-05,1.49E-08,0,284.4758197,2.29E-05,98794.03675,6.17E-07,-0.000967338,8.30E-05,0.27811494,288.3461555,-0.000904326,3.72E-05,0,-8.73E-11,1.86E-09,-1.86E-09,288.6685912,8852581.055,-0.001840448,0.000148513
7/15/2013,07SB013,7/15/2013,196,2,0.246,14,8,11,7,0,0.8,0,0.8,0.8,,,281.6138238,-7.36E-05,-0.00076098,1.001955907,2.84E-05,1.49E-08,0,284.6209301,2.29E-05,98601.39603,5.26E-06,-0.001218227,0.000835136,0.263443097,282.2661447,-0.001288785,4.32E-05,0,-8.73E-11,1.86E-09,-1.86E-09,285.7051847,6161940.795,-0.002111498,0.001046941
